Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Colombia,COL,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,7.663493228,5.500268811,9.052704652,8.347192875,10.72024758,7.352386419,7.701312342,7.960410475,7.691590979,10.30993759,8.651280369,12.08946943,13.31716464,9.419019241,12.20552435,12.4384536,10.72773209,10.54334864,11.70801796,10.21437254,10.72359895,10.90931701,10.2269631,9.494906997,8.702623754,7.951939853,8.685251144,6.915410517,7.065249009,6.685121849,9.307580682,7.606362099,8.837663363,9.385217464,12.56605524,11.12805756,11.79215726,12.88888592,11.92615771,11.72774897,12.14683653,11.36368658,10.57972216,8.868720863,8.875185297,9.147764633,10.12753119,10.26568698,9.69111393,9.512393024,10.32135513,9.987072625,9.505215648,10.29306398,13.03856284,12.63559739,12.53751931
Comoros,COM,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,38.20261007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5314135,42.62815981,46.26515661,44.1570222,19.46190346,43.37425875,38.50553152,40.19569851,38.04034502,43.90101962,34.18015184,28.20963872,19.49954475,48.0315046,36.46587663,37.50538646,40.5561984,46.18534423,31.44901617,,,,,
Cabo Verde,CPV,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,41.30691302,45.19454507,46.43006033,,,,,,,,,,,,,,,31.14827297,27.8873419,34.74737995,34.42185694,31.81851397,31.00029689,33.74094959,29.8186393,30.76455537,30.20693301,30.50574503,29.1713985,25.68639851,27.6558622,29.44350517,27.7454705,25.39526335,27.93838371,32.14375919,28.44166858,32.46402295,30.86936609,30.09953217,30.15658475
Costa Rica,CRI,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,9.462641789,10.52491259,11.94210489,12.81693197,10.34292787,10.87855441,12.22057498,10.14092321,10.39390074,11.48165154,9.921473877,8.325333611,7.583125889,7.387074713,7.480523294,8.807153735,8.475694029,8.707673319,10.29715702,9.517181051,8.223853487,7.660768727,7.803470158,9.753779871,8.801176466,7.58052508,7.832344076,7.618069691,9.635078702,10.48852374,10.24493764,12.93672444,9.793634924,7.910391589,7.318092752,7.468438711,7.52563393,8.039121962,7.765416153,8.606324678,6.300920003,6.340989499,8.006500768,8.514000908,7.169774786,8.976834885,8.759136692,10.73767734,10.45271145,11.44802567,11.9639856,13.25351602,13.40052036,
Caribbean small states,CSS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,16.44639236,18.17912023,14.62237538,14.90207969,15.07250463,17.24607358,18.75244257,16.7421077,14.97163337,14.361257,14.22018917,15.84889856,18.26986709,18.62246657,17.4736681,18.74234201,17.90968184,19.3566482,17.73389075,15.19509754,15.75473361,16.23900957,17.52224915,16.80533392,15.60817674,15.26610867,15.81182982,16.01231864,13.92530098,14.30161715,14.40296011,14.05625502,13.99401599,13.36337438,12.4724094,12.95352583,12.79544143,15.75194144,16.26174277,14.5215374,14.95876,14.47958533,15.10277611,16.44571376,,,
Cuba,CUB,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.02751205,,,,,,,,,,19.37540546,15.79244212,17.58520454,20.33685966,22.02249411,21.56030672,20.07181193,11.9212225,,,,,,,,,,,,
Curacao,CUW,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,19.08203036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,16.09546234,15.80486439,17.19392579,23.6637207,19.68429297,26.1758811,24.29897063,17.62976898,17.18570334,15.44647962,14.78410952,16.27483464,15.25336141,17.27024512,15.14647477,15.13448099,15.9212033,14.01941767,13.60902737,12.95531249,14.50928186,16.70694968,16.37580281,17.59244011,18.36489461,20.53451591,24.63582939,27.13925298,20.43391391,19.49342333,18.69068672,16.55152604,12.77477996,12.0914419,11.98315766,12.42327229,12.56192671,12.89646825,13.38606168,15.47889915,14.84258304,15.74147027,17.49368419,20.03251304,16.63749867,16.03698607,15.15775235,14.12472058,12.93658232
Czech Republic,CZE,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.870183371,8.700141091,6.708328715,6.994959544,6.570457946,5.985376472,5.715119123,4.910951834,4.68741149,4.225617389,4.796091342,4.985729068,5.272778335,5.054803239,5.172485651,5.069675605,6.302628092,5.366281679,5.570982529,6.035099796,6.330208182,5.9831797,6.080140615,6.174265875,5.776312403,5.432949507
Germany,DEU,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,25.58961016,21.87920145,20.21293272,20.75121294,21.8186153,20.37034041,19.23128999,18.65017391,16.94116508,20.78976793,17.56307268,17.19103796,13.95425092,14.60685638,13.9822993,16.6279169,15.22185056,13.23182375,12.1346341,12.43155307,12.61685703,12.39366983,12.16641327,12.08971506,12.60394172,11.94522502,11.53121002,10.5422217,10.17183497,9.948979688,10.26312014,9.991793735,10.26681113,10.26403232,9.856106874,9.245906496,8.907710164,8.308296653,6.584804879,7.476074228,7.911355115,7.356309975,6.8003438,7.034094986,6.622683709,6.547113134,7.390874249,8.493470667,7.632973074,7.578310081,7.879777468,7.961426348,7.878299195,8.190816254,7.955713688,8.226188491,7.740674248
Djibouti,DJI,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,29.33215991,,,,,,,,,,,,,,,,,,42.72395389,30.94823291,,23.54004996,22.76880846,29.59818157,30.36202368,26.74835002,30.34387667,28.28576136,29.89097092,27.96239819,,,,,,,,,,,,,,,,,,29.32264504,,,,,,,,,
Dominica,DMA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,35.07361203,34.72850575,32.66886027,27.34497624,31.0310165,,29.12338922,,26.36110313,27.78778125,26.83912239,25.65697925,22.71289932,23.60603296,25.90393596,,27.24482149,27.97010268,26.21653265,27.8003272,26.30934492,,23.41387138,21.03978889,22.52815641,24.23698903,23.67031097,21.82240973,19.41905033,20.83209102,21.01771963,21.88803934,22.0649366,22.47332713,,24.92855774,,,,,,
Denmark,DNK,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,16.42655544,16.18820213,15.71830665,15.45392481,14.78156867,13.53902651,12.10610748,10.47591589,11.25699808,11.44485417,11.5383019,11.43852354,10.36729706,10.01324542,10.83066772,12.76017977,12.48789522,11.40171489,11.45960954,12.2893957,11.56168383,12.07254066,12.08150421,11.01513843,11.68326477,12.41640441,12.59972766,12.37777205,11.94666302,12.39470979,13.17373288,13.51819889,12.54807766,12.04694253,12.32188032,12.62678957,12.31336617,12.17115392,11.35678042,11.60952665,11.72817453,12.27925492,11.84195188,11.58424128,11.31291793,11.42679675,11.96474225,13.16932002,13.44448317,13.25410579,13.66824396,13.69352918,13.66984527,13.9418523,14.15835807,13.8721589,13.69229421
Dominican Republic,DOM,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,14.39649659,19.32670021,17.29597016,13.90161484,20.93920989,17.38073085,16.74741935,16.89063326,16.51467637,17.48559415,15.61784543,14.68233459,12.91003753,11.88213234,,,,,,,,,,,,,,,,12.12730692,16.35868724,18.58895982,16.67499041,14.24707504,14.99727015,14.76960828,16.05352614,14.36329815,13.60976444,14.37140494,13.96248762,13.61429148,14.38894358,15.24387864,15.03318659,15.05691152,
Algeria,DZA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,25.77836513,,19.29854693,15.71472903,12.7373196,15.63013932,,16.09275814,19.81681157,21.70112919,17.73769957,17.18204626,16.61248136,18.51801005,20.9550381,20.7408853,20.68934116,21.21634149,19.20045742,25.42061723,21.9484424,27.35147795,27.50475151,35.24016829,23.68783612,26.07451532,28.50745402,27.35823918,33.03614675,29.45387839,31.26866783,31.82310342,29.87436722,27.42254418,28.16683826,26.13383769,25.08158293,22.41993552,21.91208842,19.32617549,19.20437933,19.83225917,21.42498031,16.3381657,16.3002029,22.79116913,19.85224435,19.06256307,20.1031063,19.31403809,19.02723266,20.24116869,
East Asia & Pacific (excluding high income),EAP,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,8.695387691,5.293699736,5.704815051,7.512200637,7.952986026,8.749223757,8.026963784,6.15249992,5.343185588,3.734103762,4.824267829,6.673039576,6.10116488,5.394499782,5.487533255,5.233968723,4.771057298,4.865264873,4.6273492,4.811326743,4.812767194,4.297094085,4.075309106,4.656015136,5.425723384,5.853797287,5.564669668,5.745950608,6.164705877,6.178400794,6.569078754,7.516520661,7.410047823,7.535116983,
Early-demographic dividend,EAR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,12.95773511,12.31591813,13.95850151,16.56828299,15.28446403,15.48833347,13.58807522,13.60754948,11.22099898,10.67175852,13.85315354,16.15527831,16.91330531,13.81666785,12.30907482,11.78414012,10.71768528,11.92522361,11.2411556,10.71659221,12.75294708,12.31517243,11.17373753,10.60430055,10.93964809,11.59788493,12.02655991,11.01129051,9.503189178,9.314676422,8.463081302,9.234697103,9.575895299,10.18499937,9.785642996,10.62909429,10.52888826,9.37861084,9.342570101,9.366926408,9.565818525,8.709259206,7.722033633,7.076057629,7.947579267,8.190030843,8.938634129,8.836851202,9.071483052,8.409255064,9.027078966,9.057220837,8.963928876,9.729049903,9.633423196,7.78409367
East Asia & Pacific,EAS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,9.562665848,7.766547028,8.499906943,8.857145526,9.13214339,9.141980164,8.493353475,7.771173525,7.593568554,6.759606787,7.31195723,7.688846749,7.415805741,6.858122774,7.098812891,6.715465742,5.855565202,6.13554062,6.053340508,5.867149819,5.598628758,5.041715428,4.664377012,5.001442968,5.406258602,6.133185578,5.805301358,5.956672652,6.093640787,6.123861865,6.395253426,7.248469895,7.377578781,7.231267431,
Europe & Central Asia (excluding high income),ECA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.42238449,12.08026371,13.24276638,11.78971538,11.31340205,11.74904939,11.72515049,11.49228982,9.874452615,9.563401492,8.739516901,8.279930372,8.682198369,11.21232099,9.90112371,9.098082842,9.288816044,9.893329437,10.22246004,10.55731037,10.48892393,9.949899425,9.651126297
Europe & Central Asia,ECS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,22.91488925,20.69624699,19.14778302,19.39187792,19.23632483,18.1340688,16.77552344,16.15792033,15.61156767,16.37207057,15.64117382,15.65658415,13.5318304,14.47939611,13.34488589,14.41681437,13.89369563,12.5342988,11.36801709,11.62494476,11.84347334,11.79387244,11.65492646,11.36980316,11.99945496,11.48611371,11.12634857,10.35549993,10.01654275,10.49423004,10.70153202,10.74113677,10.77128704,10.4031413,10.56012454,9.918638763,9.83459876,9.274417199,7.982402065,8.429040671,8.736269945,8.729203318,8.163336874,8.006938719,7.562133462,7.724753931,8.219610314,9.637840166,8.799069462,8.884344026,9.087798748,9.574894193,9.598803309,10.00339662,10.06904121,9.857329267,9.381781266
Ecuador,ECU,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,13.19895567,9.791184151,12.16719495,10.35270707,13.28867413,11.01227614,9.267142419,8.099189498,7.918969337,6.767444382,9.308348551,9.672955866,8.775829248,8.388943517,8.316275332,7.228578806,7.807351123,,8.387546198,6.433701449,5.079064189,10.45222612,11.49308103,8.152297868,4.78469997,6.466325073,7.366779612,8.738702699,8.658926359,7.670327414,5.032622193,5.100582117,6.375814299,7.571790488,9.944594379,9.388103409,12.00180628,10.74186669,9.004304743,8.055949425,8.683326516,9.222725013,8.953289221,8.031341047,7.061075582,8.434925405,8.966269275,9.466664655,8.343965527,8.605648128,7.773774446,7.302602961,7.719243494,8.759009459,10.56160757,10.21249407,10.10365784
"Egypt, Arab Rep.",EGY,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,28.47762544,28.57634076,41.98782528,33.9620323,26.14146654,23.22373778,29.57282217,28.67490848,31.66527323,44.26793215,35.91715824,28.32209036,23.11769628,25.84681984,26.16500399,32.3884925,34.20148614,30.77387264,25.53879862,27.68475945,27.0768851,30.024984,27.32634699,26.5227376,31.79959689,31.54412673,25.25888273,29.39285314,23.89845623,27.49764702,28.38244883,29.47155074,26.41937556,21.24723905,22.84451674,25.13242699,25.89459995,27.67517816,24.91651035,22.48494691,20.05524552,18.96117046,20.32474394,17.17825387,17.17277972,19.07940072,23.71876752,22.41393609,17.74548869,21.09927874,19.3516558,18.86811626,19.23453007,16.65844279
Euro area,EMU,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,22.21034232,19.30179902,18.366834,19.17272108,18.96463406,18.21594791,17.09151554,16.3797508,15.4798772,16.91686861,16.13751378,16.32534113,13.68890945,14.90163298,13.76041935,15.15123938,14.74896614,13.31289006,11.94381229,12.1167639,12.54567041,12.64116346,12.37680455,12.14737661,12.76480243,12.23717058,11.9997263,10.98834028,10.55448161,10.97203363,11.20891672,11.5400387,11.62354157,11.23387,10.89957106,10.18325245,9.931082303,9.436979346,7.848399742,8.338318379,8.743026084,8.688980279,8.12973312,7.957728659,7.545173293,7.788084458,8.335724302,9.719691144,8.859185234,9.113769843,9.339161576,9.71454757,9.721295217,10.1302467,10.27566746,10.11693422,9.518991795
Eritrea,ERI,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.40823269,30.02059187,,45.55464699,,,,,,,,,,,,,,,
Spain,ESP,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,19.81325269,22.36473025,18.28370288,20.28470975,19.740073,19.61673871,17.89819274,16.94355621,15.64848423,17.56027063,16.3092978,16.89847062,15.32304686,16.55345858,13.18156754,15.5438693,16.34838998,14.69921392,12.50853717,11.89966731,12.19369099,12.72537996,12.01490331,10.64194537,12.91516469,11.37340548,11.3307525,10.63563969,10.78953458,11.79849625,12.14015377,13.57690616,13.63569613,13.63545459,12.32626112,11.7787817,11.43686713,10.44343738,9.155255603,9.995607996,10.29961192,9.97968844,9.538617678,9.224355951,8.406015338,8.722548453,9.251834662,11.24990749,10.41918687,10.53125292,11.09661464,11.08655393,10.79814369,11.292026,11.86804722,11.27665162,11.09225774
Estonia,EST,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.84349467,15.25379531,16.09845119,16.51685455,12.87904632,9.824409356,10.58142478,11.55436906,11.20567538,9.736592012,8.669395339,7.462101099,8.771268403,9.990893774,12.50846168,11.39154234,9.958853909,9.125636635,10.2855274,10.17075264,10.52398875,11.07091262,10.96670742,10.22964916
Ethiopia,ETH,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.03829407,,13.83500964,,2.43336596,6.054057832,9.376401546,6.989011714,14.54632092,11.30278966,21.47408319,12.29735252,10.64494811,8.489240725,7.012524769,14.31851504,10.86041415,10.9705195,14.79024203,10.26313531,12.07121942,8.172264298,10.58102647,8.408143626,,
European Union,EUU,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,23.8044758,21.27504891,19.83823232,20.16328443,20.08220403,19.0294515,17.6258385,16.89031426,16.15577812,17.22467687,16.42814921,16.42057123,13.83672518,14.95015237,13.9170716,15.17309047,14.62099158,13.17905943,11.8699243,12.14924666,12.40467746,12.39167445,12.08825065,11.82432749,12.43789605,11.87510416,11.62017092,10.65090897,10.27409267,10.85992436,11.07467196,11.11386918,11.1517273,10.69632202,10.45512367,9.760374298,9.517660198,9.035693786,7.614327255,8.082929521,8.416680898,8.439058023,7.994102671,7.864504815,7.459144194,7.714634099,8.238894651,9.556806729,8.754393533,8.948255162,9.15992108,9.636279958,9.612583886,10.04649612,10.13459434,9.97325832,9.465367626
Fragile and conflict affected situations,FCS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,19.44941453,20.98446063,24.7514391,20.09691617,16.01655034,,,,,,,,,,,,,,,,,,,,,,,,15.20797918,11.17058924,12.27766621,,,,,10.61924476,11.49905525,,,,,,,,,,
Finland,FIN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,15.60927278,12.51029251,10.37158234,11.09880386,11.23211112,10.94965658,9.964748568,9.82188396,7.207406039,8.707224621,9.081289448,7.835700546,8.19013485,7.538148171,8.627702512,8.69457452,7.412978855,7.100843571,6.752070609,7.371839699,6.115596226,6.224791778,5.772829792,6.468193943,5.856542639,5.774965327,5.201712247,4.880153227,5.953648875,6.179618173,6.66819901,6.97912682,5.952520327,6.664381749,6.719041292,6.501610252,6.267845464,5.221692995,5.521635756,5.86944326,5.972426136,5.606562646,5.203341341,4.774704333,4.955092204,5.356557375,7.339778645,7.134610702,6.797982349,7.364389259,7.929959702,7.902768845,8.418547673,8.470296296,8.022624959,7.527549735
Fiji,FJI,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,25.62701998,22.70896362,22.90800969,22.08809281,22.06819588,21.95290739,22.50955935,21.93709276,20.44121113,21.0972043,22.37905789,22.88932379,18.72507656,16.30979875,16.32455336,17.06334512,18.14453717,18.11555132,18.78033442,17.71604943,20.31776272,19.46355359,16.4407317,14.66743237,17.02322461,16.49427193,18.02760398,15.70216886,,,,,,13.74506378,19.71333936,19.98501685,18.24805271,17.6573026,14.7116724,13.99109947,15.47246459,16.21506413,20.58810516,18.43484514,20.85458611,21.05185154,15.90806783,17.68234605,18.1250854,18.24579341,18.29956233,16.32019587
France,FRA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,23.01163316,20.85970118,20.54117714,19.94362059,18.81079468,17.37262344,15.58083019,14.96110698,14.7880643,14.06862117,13.75685216,14.05344985,10.91041863,12.91172401,11.83386858,13.93645222,14.04792034,11.96200023,10.2843492,10.31432404,10.59363008,11.34035504,11.28502157,10.99129175,11.73181473,11.08092693,10.73299088,10.17648153,9.780283811,10.34327544,10.55301041,11.17650877,11.20045312,10.76236789,10.39455584,10.00629158,9.652882983,9.156924785,7.897774498,8.269888585,8.711220037,8.829003958,8.274873562,7.790077851,7.432481124,7.703730973,7.987440609,9.28942339,8.488778506,8.244051842,8.41153564,9.043043007,9.176945359,9.4265658,9.811833676,9.662886846,9.41042766
Faroe Islands,FRO,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,15.02386753,13.79382001,14.23927367,14.40505272,13.70306458,14.1536271,13.72162979,10.85332922,9.869714341,10.54527358,12.32970803,10.27984257,14.15822054,16.35713852,20.86147935,25.61372262,28.1924776,27.85922763,27.85589335,,22.32528857,23.07376003,24.33369612,20.33172142,17.27380961,19.23891895,19.31303977,15.22214597,18.03921856,13.22664679,13.57779621,13.15090899,15.53920333,17.06423138,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,21.67611419,18.32625652,18.12000583,15.95946295,15.27149161,15.62715826,16.90041713,14.38206274,14.26138142,14.04601566,,,,13.14924702,11.70958154,11.30729692,19.41867106,19.00203276,19.14038927,16.02429911,16.68265286,17.98114286,,,,,,,,,,19.394431,17.32685842,,19.1248608,17.59551396,15.39503092,19.14724889,18.21128057,18.29914805,15.87738695,14.9882706,24.23770576,19.09219446,16.6206052,18.11344376,17.5369518,17.14223428,,,,,,,,,
United Kingdom,GBR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,37.10801602,36.80715865,34.00080789,31.65482594,30.61284367,28.94963929,25.48337982,24.6017075,24.24373086,23.6457256,22.41129571,21.01074698,17.89770132,19.28523894,17.31209394,17.87147846,16.34216493,14.71187414,13.18171093,14.10286722,13.82363857,12.95612866,12.31725303,11.90480831,12.49352895,11.52785075,10.51537515,9.893211735,10.27293743,11.14017089,11.16791208,9.998981697,10.26040708,10.05885569,10.06876326,9.443648171,9.328928657,8.948568036,7.837044842,8.274917678,8.629611504,9.118490892,8.873486501,8.801488771,8.141148184,8.554150606,9.077462018,9.711863413,9.037203163,9.049860129,8.870506784,10.09884327,9.950541119,10.07219948,10.19929128,10.1553888,10.03988879
Georgia,GEO,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11872427,33.47010357,18.67954079,22.53344596,23.33543779,20.36149944,20.47973061,18.08921693,20.93906945,17.4231512,16.37051041,15.69030185,15.33337597,13.26480857,13.02738543,12.14760512,15.43799032,15.72212815,14.81519615,14.64885286,14.15815839,14.22603931,14.13553255
Ghana,GHA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,20.82732426,15.73150489,18.29664038,12.78499638,17.67386678,19.34177609,19.12067773,17.67855706,20.85379391,16.37575239,20.32296433,23.44187448,17.29196152,13.4244493,14.37143762,9.082537083,11.65883841,9.762716125,10.09293015,8.815845896,11.16276719,14.6637074,7.717260804,,,,,,,,11.18900277,,,,7.905753512,5.845283098,10.23004839,11.72735825,12.75917114,18.19952622,19.56369791,16.10203301,,13.89610014,13.44754914,14.39833829,14.7562536,16.33472363,15.32681393,15.38827462,13.83298888,16.79025158,,,14.60307281,18.29036863,20.07690294
Gibraltar,GIB,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.04908298,22.44072258,23.6932629,25.4388995,30.56184234,24.171592,23.48797336,23.07917367,,19.33199791,15.83746262,25.61813304,16.91182261,13.23399963,,,,,21.65423634,25.35530279,23.44741437,,,
"Gambia, The",GMB,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,28.40641895,,,,,,31.68110611,25.86881552,21.10329678,20.68389523,28.56253219,24.20867334,27.67672762,26.48085244,26.86728028,25.02857433,25.87597897,,,,,,,,,,,,,,,36.36494198,37.32638913,37.73279405,43.62445563,36.54883559,34.49444545,40.99868672,37.08615233,37.59583628,40.8415717,37.72807674,31.18925169,31.00597043,29.80988846,34.28035017,36.12295806,32.82436349,33.17155513,37.32352464,40.92608648,37.07013126,43.04855222,28.02682279,
Guinea-Bissau,GNB,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,31.12501949,37.59539482,34.14681416,,,36.10427863,27.95966997,,,,,,,,,,,,,,,,,,,43.60457417,,,,,,,,62.41601839,39.18224128,50.6917579,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,9.736771317,36.36861297,26.85228558,22.84591747,31.79957666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,11.98162477,14.09224993,14.64344131,15.51254791,13.97133142,14.7599658,12.59820319,12.41341201,10.90098886,12.09468334,10.85206693,12.40080776,11.23386004,9.745956464,8.41470024,8.499921306,9.090747646,9.893975944,8.75795243,11.28674777,12.68600207,13.26577089,12.6472032,12.95712608,16.56798607,18.84849872,17.8605236,16.19677623,15.32992054,14.01874884,14.58931752,14.17109341,15.94143737,15.98643839,15.03072958,14.84844132,13.65969929,13.06678074,11.30171261,11.87278809,12.87397077,11.57711473,11.35557312,11.22976018,10.67794468,11.0427326,10.62880292,12.29356651,12.28425863,13.16075108,12.29185247,13.12913542,12.79825856,14.07626628,14.60393943,13.47882029,12.10956542
Grenada,GRD,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,33.40869275,36.48326696,32.68348909,32.93732661,,,,30.59974743,27.29499854,25.06895817,27.22021131,26.99435935,28.13182392,28.00384422,26.0189051,,25.46874961,26.60909442,27.4758583,26.18589198,23.31218722,20.34154183,20.17743444,18.39623386,20.14863175,21.61357683,17.8525166,23.60431834,16.44382688,18.68988484,18.20579572,20.86734389,24.08946462,,,,,,,,,
Greenland,GRL,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,26.65681256,24.9229218,25.8714587,20.49779157,17.86469901,17.32926211,19.32212094,21.60915669,20.0190168,18.09005675,20.30205603,20.18732436,17.35333606,18.44539326,16.63630327,19.52903057,19.3158069,16.56096542,,14.20172004,15.17171658,15.60884895,17.78504598,17.58647614,15.21725011,15.95660714,17.1987764,19.2854685,20.81531129,17.98041791,18.44075091,19.35874858,18.2345308,22.21704276,19.02424756,18.15497176,19.33018835,17.96123426,19.82126522,22.13364296,20.46065985,20.80558568,19.83980058
Guatemala,GTM,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,10.96575693,11.48920885,12.69383326,11.00538692,9.730636117,10.97902253,10.11296145,9.004993304,8.4628147,8.298142114,9.48880994,5.874355383,6.177453719,6.927045655,7.008760647,7.570848346,6.241338119,8.628849549,8.593565305,7.283330129,9.168670503,12.10862738,10.58487078,11.66914811,12.87539576,10.21940972,11.98235342,11.110842,11.09610506,13.29601989,11.85403778,14.30643826,13.18497807,11.87762851,12.67766043,12.66598258,14.07647683,12.34262158,12.61647684,12.39764462,10.87564889,10.06740762,11.30913269,12.65390132,13.72821132,13.31645155,13.20738758,13.28205739,13.25007268,13.56463288,14.2692899,14.70100121,14.58634074,
Guam,GUM,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,15.85277912,17.96176427,15.92817515,17.00402248,15.84242276,13.03130275,14.48422616,15.08450156,16.79931403,17.86280309,,13.09072788,,,,,,,,,,8.303267645,6.886491889,,,,,14.1148794,16.86096594,16.72162014,13.94889974,15.91641527,15.69632538,13.99548425,12.70842783,15.1232087,12.66929595,13.93154581,14.30229932,14.33402112,14.79776004,13.83094758,13.70781971,14.52002562,14.66330585,11.68559482,16.28644611,14.91305615,6.924635691
