Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Congo, Rep.",COG,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,9.449191338,8.846612657,6.368236824,5.35994101,5.491652021,17.58690698,7.815199913,,17.51478079,17.48467023,12.58903761,2.989190144,3.849770499,4.732114354,4.259637778,10.11153887,7.017879853,3.087186889,1.018978606,,,1.193444922,1.55195021,1.455586859,1.560098648,,,,,,,1.250293555,0.908911366,1.007260886,,,,,,,,,,,,0.364611515,0.398823809,0.432491682,0.482828014,0.146859655,0.209504429,0.147893631,0.248117925,,,0.281822277,
Colombia,COL,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,77.26458611,74.49805337,77.07835506,72.59434187,73.92264635,72.98676051,73.41552594,68.76151031,74.99955903,70.14738201,64.12048041,62.54416817,57.97883066,64.7363554,68.49660843,70.54249299,74.37451509,70.66108636,71.79533409,62.84692364,63.33748537,61.13376565,62.04268692,59.27764697,67.22401993,41.77369553,43.42606092,37.44953755,32.82971875,32.43728786,33.10133166,29.89514419,38.03669793,31.35501988,27.20300387,32.13125787,31.64809669,24.0821583,19.01695935,18.16099943,18.67285902,18.21612256,17.45329101,17.6714128,16.37015759,15.66942148,14.75809754,15.5125333,11.89804377,10.69526788,9.230803161,9.166071096,10.92345723,15.90573986,18.32624775,16.26834232,14.15805641
Comoros,COM,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,44.20935324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.38931471,63.88561881,61.52278393,62.32796332,88.98889963,88.33203063,95.97867974,97.20992494,97.54091104,96.25611105,86.87847752,86.24704726,13.78497039,68.44095626,74.76209619,67.56305101,78.72309765,82.98435323,78.20640902,,,,,
Cabo Verde,CPV,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,65.09822202,72.34044554,83.7871403,,,,84.25240699,,,,,,,,,,,21.98598,23.3318739,22.14163771,15.46284996,16.87807842,10.16097816,3.471313977,6.131875898,6.398571407,10.38258478,44.16582514,62.12497136,40.81950336,,72.63372902,81.60894314,83.7497871,87.08980998,86.15272816,86.06173022,86.13989659,83.57011008,77.32386644,83.56295384
Costa Rica,CRI,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,82.0341155,78.86082723,79.44168533,78.05131207,79.40215082,79.03075009,75.80281278,78.12826087,75.78108808,72.18017939,73.05683436,70.37422415,74.40507386,69.21273382,74.26090155,63.69707122,65.85196546,69.30942793,69.28232851,72.01143168,71.6460662,73.68768739,68.93207477,66.99865014,58.30129969,58.21664018,60.93430159,60.79483125,65.99794032,61.18506219,63.41904312,65.58627499,50.4232655,41.46379516,28.60596956,30.03845539,32.48155661,31.32827473,30.13395268,32.35993822,29.76277254,29.76828306,30.08986813,31.9091384,24.73047258,34.72693447,35.19432833,34.00365074,34.45932423,37.0928417,42.60914344,44.4345813,43.39282917,
Caribbean small states,CSS,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,13.49677035,13.07678366,14.98705356,13.28071681,11.91361916,16.48882597,12.40301155,12.13188402,11.9657746,11.91843525,8.36659178,8.558652509,8.192523759,9.038709098,9.1364308,9.617332581,11.33436458,11.51905653,13.64159491,12.89754077,12.52631862,10.78074977,13.36125789,14.28891716,14.76794289,17.94647995,16.23486918,20.68307704,20.5827491,16.71669941,15.47591564,13.84572473,15.04798699,14.76271434,13.8055893,12.99920411,11.44872273,10.88756864,10.74523442,12.83522523,11.67760356,11.14444167,12.15281431,12.05669969,11.38938005,13.06858084,,,
Cuba,CUB,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,95.35277497,92.6158283,88.99237385,91.95332242,91.70304982,88.46474802,,,,,,,,,,,,,,,,,,,58.74394825,49.90226223,59.01632528,53.11656667,40.02890758,30.09315901,23.28901398,10.46250563,,,,,,,,,,,,
Curacao,CUW,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,44.05056469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,49.78520146,60.77547247,63.22048364,59.80720818,53.75536728,44.81491729,49.74910028,47.04926661,42.86118813,38.09301102,33.55200531,32.94486149,37.30496259,32.93307598,34.91398015,32.1177811,36.69408643,32.16169119,32.29298105,37.65700199,42.03863914,40.79543413,37.84630979,38.28864651,39.21365752,45.73570631,43.03503832,36.33586412,38.62484308,38.6699174,33.28998898,33.35092524,35.42081374,41.27361793,46.14439397,45.12967816,39.62051154,39.78662611,37.78627151,37.10473808,34.43892605,37.72061318,36.43093858,37.9777498,36.69511488,31.6918219,32.62641936,27.94738874,23.87119277
Czech Republic,CZE,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.072290939,7.041014885,5.952354591,5.442612156,5.245746443,4.531638775,4.145371427,4.124318798,3.771330007,3.360037624,3.415988595,3.424249382,3.967236293,3.494629666,3.844765075,4.027160894,4.51821176,3.873084028,4.072839869,4.722869969,4.928825327,4.841471844,5.06086125,4.94827868,4.491609513,4.142384178
Germany,DEU,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,2.051560677,2.138947946,2.274396006,2.567566991,2.198812011,2.574942357,2.669383336,2.891002015,3.191417453,3.822076593,3.689287865,4.203469549,4.219357038,4.5544409,4.341358814,5.336414193,4.864290966,5.015472039,5.278371148,5.81781244,5.567232151,5.455513728,5.486004042,5.226432929,5.125026424,4.915365374,5.044593698,4.946978769,4.787888559,5.302185113,5.4216196,5.471543784,5.38406895,5.231781126,5.234130984,4.894002093,4.902136023,4.674079265,4.163176645,4.565393133,4.580665802,4.30919225,4.127648436,4.517100783,4.362617052,4.307959548,5.144108539,5.999141896,5.485271322,5.501026706,5.64163494,5.844123942,5.717719559,5.619351469,5.522655513,5.616617922,5.325825825
Djibouti,DJI,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,2.045108983,,,,,,,,,,,,,,,,,,,,,,,,33.24945212,29.16624959,31.96636513,44.04181945,39.14339888,27.17645201,,,,,,,,,,,,,,,,,,0.428769488,,,,,,,,,
Dominica,DMA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,84.90329288,81.66693687,71.07976548,45.5937603,56.61322431,,58.91365866,,64.42803934,75.19304738,77.22384994,76.15524903,65.75475653,67.1651378,69.50761101,,67.1295485,58.78216712,51.62627097,48.7483697,50.05692197,,43.89316488,39.40965091,37.66464522,42.04936514,35.79370646,38.32461002,35.82572802,35.1495033,35.20015382,40.49624499,50.78716383,27.12995141,,13.74225241,,,,,,
Denmark,DNK,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,53.64629527,52.72902145,50.80696427,49.29746591,48.23683742,45.33217977,41.20341005,37.75053016,36.68498972,36.69666399,35.72491459,36.64286515,33.69680097,34.9316714,33.84495361,34.1167895,35.99347842,33.69677445,33.14177316,33.44144515,33.9981733,31.31324,31.11398805,30.32434074,31.01583472,29.57139802,27.65510915,27.58712074,27.17252279,27.22364405,26.10942926,25.71461473,25.09905773,23.97937526,22.95393205,23.38796962,22.53244146,20.75934057,19.70644685,20.14655829,19.37791664,19.29073434,18.5900738,17.62664824,17.51929748,17.22138229,17.06159847,18.91961851,18.31202668,17.61012117,18.17429293,18.53193716,18.38063687,18.24709082,20.31252408,20.39337887,19.51966396
Dominican Republic,DOM,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,87.83193271,76.03331686,73.26875174,79.04148225,82.42760869,74.34953514,79.01214737,74.43782632,70.81811255,73.16095016,79.17432385,82.1577254,75.3102311,,58.55806901,57.65113596,46.9047682,35.1750486,,,,21.45475604,20.6746135,20.50327764,19.03982016,10.66391798,10.86002254,,,,40.79946107,14.22904263,13.0689841,12.27368484,12.26191897,14.48917782,14.56522049,17.28941459,23.85773706,27.52549071,24.55966358,23.70391673,26.05361113,26.5461923,28.01863041,28.51423091,27.76200493,
Algeria,DZA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,30.96960498,,16.09081253,20.54700706,19.98327498,12.35276361,,12.29658517,3.882369284,4.070764137,3.053120327,2.289471632,2.409578027,1.136448246,0.770226833,0.931555184,0.623873045,0.33879592,0.405205815,0.550602798,0.335035799,0.364621786,0.381643181,0.386809318,0.449680953,0.454700297,0.727440907,0.979174708,0.400537988,1.1797134,1.223454138,0.268184668,0.341639302,0.223124461,0.163458381,0.148606444,0.231638366,0.209587695,0.193619707,0.153082861,0.160478308,0.163018507,0.160334955,0.25740348,0.560728903,0.48843896,0.44506495,0.614279708,0.539747167,0.681904276,1.102852984,0.97922376,
East Asia & Pacific (excluding high income),EAP,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,18.74398225,16.25423217,16.10079286,16.72694803,14.90474123,15.75094966,14.06998977,13.69245085,12.82245738,11.80306298,11.32599809,9.68650206,9.533810142,9.303185933,9.084102526,8.225590945,7.099441236,7.226213751,7.181151179,6.752729006,5.976215498,5.490322017,5.170712935,5.518198894,6.011499876,6.423681824,6.159184946,6.585658347,6.408379891,6.046445316,6.289774452,6.098018714,6.756714911,5.986747802,
Early-demographic dividend,EAR,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,35.78844101,36.3772477,28.6071222,27.12857084,31.84951514,32.44030317,33.11654092,28.92670032,23.57168768,24.10029489,22.93008127,23.43715993,23.1510485,22.50346366,18.70038798,17.74712603,16.30371945,19.07385069,18.7699259,16.10676757,22.31685975,19.45452883,15.68824376,15.1156373,14.55846438,15.52903759,14.07754931,13.61383694,13.51276989,13.61397396,13.42920852,14.36756228,12.66853898,11.75634773,9.791139245,10.379449,10.18566332,10.29573886,9.75776018,9.844292357,9.308342919,10.21838401,10.40766567,11.30650612,10.66817847,10.54185646,11.10340433,11.06749504,12.24784272,13.74341394,13.91436463,13.58746638,13.04335624
East Asia & Pacific,EAS,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,12.45509387,10.94577691,11.03674917,11.03865857,9.736228418,10.0136868,9.149505731,8.919968758,8.527306165,8.05854658,7.82177515,6.842293398,6.887302096,6.702426911,6.382884509,6.001284898,5.181232954,5.378380298,5.349619331,4.994882148,4.746467711,4.258827742,4.012096356,4.181860309,4.450496947,5.041435076,4.987218951,5.360434998,5.531243206,5.539990373,5.822023702,6.21222239,6.640280756,4.79843299,
Europe & Central Asia (excluding high income),ECA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.283620172,7.256611698,6.591617462,5.97444042,4.53670689,5.167667544,5.328119496,5.07815934,4.569883033,5.019442296,4.668617449,5.182902932,4.872247149,7.067501595,6.017670143,5.904997991,7.104104336,7.516111814,8.228427546,9.406389224,10.40117498,9.943013709,9.455256807
Europe & Central Asia,ECS,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,18.48696055,15.8851108,15.2971082,15.1802302,14.89239853,14.80750835,13.78740811,13.5072091,13.26064752,13.3384261,13.27364268,13.24583513,12.03681479,12.45501988,12.26210317,12.60027374,12.5644806,12.14303631,11.92181684,12.41778689,11.99570684,11.66181806,11.26778281,10.89729457,11.35022941,11.23183551,10.94369876,10.67849508,10.40261154,10.74440873,11.18641982,10.91120197,10.6739276,10.24363475,9.618146288,8.95401954,8.705716148,8.338346933,7.087427792,7.327347745,7.533358241,7.578499277,7.214744872,7.244572031,7.011093298,7.24323976,7.607192289,8.844619151,8.259202388,8.441439968,8.729912173,9.090671485,9.175004254,9.525626522,9.86460132,9.678244656,9.218814311
Ecuador,ECU,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,96.44528011,95.73934325,94.48719407,92.15460488,93.44179801,93.77966234,94.28533013,92.96153015,94.12071855,93.18512535,76.1999459,41.99675527,34.47707677,35.52406401,37.15194137,46.72812526,49.9747712,39.82054315,32.68511937,33.15921508,31.66496665,24.30260098,28.66990883,32.11268811,52.54178561,55.40983323,51.64836981,46.94968834,44.14470549,55.16512568,49.99325575,48.07673998,54.97535453,52.91957287,51.17453422,57.76380659,63.05691977,53.12630468,36.51337593,42.05517961,42.60421839,40.7665688,31.41662454,28.2752843,27.03424168,27.2390709,25.35324323,35.82752235,30.01273746,29.99497722,28.5585329,31.1434389,35.16665925,47.76246769,52.22486053,50.2661946,46.78115629
"Egypt, Arab Rep.",EGY,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,14.59141755,15.30571167,20.61803529,24.46116832,27.32301618,21.28210319,18.38834585,15.31548747,19.14601859,16.55393422,17.40851962,19.71945018,18.60077611,15.84800541,9.596146689,6.777625262,7.182611407,7.416141608,7.618704298,7.340044953,5.59523266,6.824928819,11.37236313,9.049820737,8.922494064,9.678988261,8.281496491,10.95883461,10.0163878,8.210523826,9.799249199,10.48356801,7.54005711,12.05088393,8.913109125,7.912570456,9.854261262,8.692217314,8.581261694,9.725100664,8.717608511,6.625929351,7.895873386,10.69797081,17.38493396,17.1626935,14.98423524,14.32457157,16.35217626,17.10257106,20.43473766,21.76107588,18.7794469,16.43628911
Euro area,EMU,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,18.7213842,15.57947948,15.09105837,14.95366185,14.13666564,14.58468072,13.65883517,13.33082087,13.26055943,13.29507474,13.14319644,13.26065811,11.9716857,12.49569596,11.94652236,12.05967434,11.93118374,11.61599771,11.4435894,12.07595542,11.72457361,11.4382825,11.33580812,10.98890824,11.15423854,11.25043724,11.10481687,10.80443217,10.47072357,10.85005308,11.21171194,11.16436724,10.89149837,10.45520871,10.20880891,9.498134217,9.404158815,9.209141257,7.842391422,8.076763807,8.375236116,8.436439266,8.032009557,8.024619151,7.822672398,7.966553548,8.555962919,9.64257373,9.052842106,9.414733816,9.473653396,9.78600621,9.73942254,9.97843975,10.13999329,10.0141414,9.506297011
Eritrea,ERI,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.91474627,26.14568105,,41.9866585,,,,,,,,,,,,,,,
Spain,ESP,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,55.5006437,52.08509978,52.85242408,47.17243942,43.55917696,44.98034453,36.58928975,33.2638713,35.11803957,30.84430499,27.94384415,29.29375628,24.04679783,22.22644077,22.51903328,21.1672661,19.70680415,20.29403565,17.97869978,18.537322,16.1265013,15.74443256,15.64614117,14.88791479,16.33809319,17.78352368,17.22521308,15.76211919,14.73194585,15.43764741,15.19203024,15.91881799,15.86916306,15.45060128,15.54042802,15.86278955,15.27118756,14.61402938,13.54939814,14.56684236,15.05591302,15.06878653,14.49945814,14.10360837,13.54965088,13.47911201,14.21405501,16.04570457,15.13687584,14.37463938,15.48521087,15.3452644,15.56784799,16.24580354,17.00662075,16.23991771,16.58234199
Estonia,EST,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.09144334,15.42668167,16.25466778,15.63645552,11.01949789,8.023346332,10.06971521,11.7200004,10.640348,9.319855758,8.0841332,7.528163567,9.291097308,9.231034007,10.14940104,9.898730182,8.95345404,9.449203147,10.2415567,10.31560555,10.20749954,9.963018633,10.1425802,9.064172118
Ethiopia,ETH,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.26708791,,72.52951113,,78.53641588,80.56700839,74.37071008,70.592781,60.68069414,69.28322541,61.97555399,75.39404312,78.72660558,76.52008307,62.14598713,75.28023736,77.49111191,78.54184491,78.37723883,80.34879677,66.91643088,74.00773486,71.72851686,83.82268848,,
European Union,EUU,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,17.70330221,15.11410573,14.51326489,14.33162785,14.11451174,13.94603999,13.05434804,12.65632008,12.60466111,12.67875072,12.54714768,12.66466835,11.50511411,12.04403314,11.84621609,11.95106678,11.94743129,11.54041743,11.38885399,12.0382066,11.75180389,11.40837801,11.19409274,10.92565028,11.14843069,11.14224354,10.93816151,10.7290481,10.42941256,10.69114591,11.22346092,10.93892977,10.65875886,10.27314937,10.04993868,9.379491173,9.12650004,8.810578098,7.557234571,7.75943287,7.979998006,8.073532536,7.72653014,7.70402579,7.478973638,7.687199674,8.208764114,9.313224602,8.778152702,9.037665817,9.210395173,9.565743393,9.536928759,9.751960147,9.922825636,9.790066733,9.340284573
Fragile and conflict affected situations,FCS,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,16.53996429,,,,,,,,,29.96589623,27.53073323,24.31646403,24.83365059,23.70074885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.718540384,7.904203175,,,,,,,,
Finland,FIN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,3.663330636,4.415333206,4.010695233,3.937010758,4.067972837,3.515996441,3.70959833,4.240581746,4.965042603,5.014819642,3.864954965,3.478895756,3.476175937,3.813577451,4.12276329,3.119926495,2.871590834,3.093640792,4.325795189,3.348063917,3.763878931,3.632757678,3.373225245,2.666403478,2.314346872,1.885750853,2.029104136,2.40150067,2.452743394,2.465876326,3.085280373,3.362600509,2.345242158,2.795062194,2.830832496,2.299869556,1.882126395,1.642346368,1.868573053,1.946085659,1.942038755,1.90751518,1.834176667,1.798680491,1.999050315,2.163533298,2.329188922,2.580902019,2.82779911,2.909545317,2.951431031,2.695201386,2.442266963,2.514884061,2.565804339,2.304939891
Fiji,FJI,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,96.10953298,94.33833239,95.32375194,95.64262006,95.6285949,95.90866085,92.99040071,94.98310708,96.92986653,94.94149305,96.33373686,94.34089437,95.7221708,95.85741777,94.57974737,93.34689269,93.04527422,90.94584614,88.46705923,88.03931126,85.10762609,77.35647752,65.67926576,58.99855798,64.85375053,59.75215717,57.95787252,59.8980355,,,,,,37.51574853,48.20354653,53.37929638,52.13312901,51.02572229,64.26887418,67.4833728,65.8774902,69.55643151,70.17754399,63.3293463,64.0624329,66.02476409,64.38146236,66.02945927,64.30173949,64.7152237,72.62770801,63.99183395
France,FRA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,14.46380538,15.99247098,16.49583571,16.38425039,16.28393492,15.9656382,17.08177886,17.65116776,15.80319098,17.51203041,18.34019462,18.9525863,17.40780551,15.63643461,15.25587747,14.5711865,15.55148275,14.8405154,16.05198792,17.00408044,16.50038481,16.91268597,16.39118167,16.31779719,16.29771443,16.1765081,16.45405576,16.28436102,15.83713986,15.34882242,15.55117385,15.95753505,14.8351485,14.3780902,14.03314555,13.65098016,12.75820328,12.41205347,10.96249298,10.6241779,11.22007534,11.61122107,11.0048325,10.69433359,10.44921899,10.9074663,11.55678858,12.39583246,11.97388386,12.69140653,12.61158954,13.17014651,12.66911894,12.64497295,12.43927535,12.43355415,12.21161553
Faroe Islands,FRO,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,90.03554251,92.77292886,92.36679492,86.94251765,88.22146847,89.17621622,94.7905336,96.72009885,93.53941211,91.97609978,91.38722876,78.44380815,85.31511201,90.92452624,92.25098229,93.69088307,89.70750749,95.10197224,95.91205308,,91.14363896,91.28282552,91.18008027,93.42066057,89.85089461,95.64310452,96.13242126,92.67973747,91.68039016,91.63362206,91.77585909,90.40887845,79.15947005,88.04691907,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,2.549960246,2.008232553,2.364799951,2.012106999,2.203401862,1.949562814,1.949751083,1.688860442,1.750505785,1.310110845,,,,0.289317835,0.15791393,0.680927244,0.204629703,0.328061457,,0.622587669,0.418434055,0.417073988,,,,,,,,,,0.17275635,0.103241607,,0.183653828,0.411019157,0.51584584,0.704126873,0.844388714,0.81786544,0.640503462,0.505558049,1.249909718,1.124106302,0.838949112,0.636209491,0.412868013,0.755727458,,,,,,,,,
United Kingdom,GBR,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,5.994126875,6.465428826,6.793642307,6.454838884,6.615295079,6.701525924,6.551439623,6.03868147,6.508362876,6.528275011,6.902406664,7.19246294,6.661867098,7.375193202,6.761025598,6.922729166,7.980916401,7.072294931,6.769609939,7.342801423,7.259058845,7.161244545,6.877689105,6.59483859,7.896526837,7.44528896,6.936677615,7.112800709,7.002684744,7.962287085,8.12847317,7.74040731,7.548554841,7.613608259,7.016334177,6.644945715,6.399583835,6.082167143,5.316716643,5.142806217,5.418339832,5.907774648,5.692893177,5.132993159,4.648551507,5.509699151,5.498265875,6.519419449,6.166363785,5.953410814,6.238856704,6.610839832,6.878588078,6.726420155,7.102898005,6.898831158,6.809161829
Georgia,GEO,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.29245525,31.80958235,33.92912213,26.26521232,28.02987513,26.50202753,32.44508394,36.81997168,31.96485229,36.36262484,26.30217299,25.43106878,17.69055887,29.76850384,21.02206622,21.92319736,29.25382364,39.36402238,40.75295604,34.94647891,37.47093882,31.10236617,31.63985967
Ghana,GHA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,72.91468974,76.72762197,72.47576265,73.82916045,70.51645052,75.06856403,71.27149158,63.12368083,77.74711432,73.1367219,67.17751262,64.61467391,74.22560493,77.77453504,70.2524329,75.53242589,76.6650561,81.92358386,78.4229931,51.33155906,61.61771276,63.23851657,89.59822403,,,,,,,,50.9415622,,,,58.43520096,56.17057026,63.14349897,55.40205776,47.5765913,48.49964167,,40.07012956,,51.74004349,61.03700082,62.53388939,63.46100905,61.03646791,60.66828138,27.5430426,30.32255626,32.04745673,,,51.28931744,40.29047108,40.48010226
Gibraltar,GIB,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.591019671,3.697070657,7.701722687,4.130209819,3.939717549,3.069409062,2.45096766,1.998700939,,2.775912996,10.5521304,11.12964837,3.926921491,2.489866313,,,,,4.865578964,7.604595232,7.521814067,,,
"Gambia, The",GMB,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,99.83153633,,,,,,99.79407919,99.66468315,99.50908356,99.52805984,99.46335226,99.73927241,99.16434479,99.0802999,97.84980258,97.70657164,98.93172277,,,,,,,,,,,,,,,59.76842232,63.99220452,68.20831703,90.08059055,84.50153166,87.50065844,92.20670958,97.86456041,85.94957617,96.18815291,96.73405136,94.14471089,92.40081966,72.60165921,80.74305308,88.97320704,82.93827439,54.99439456,91.97705568,49.35927103,23.87901897,66.35902197,77.30161067,
Guinea-Bissau,GNB,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,93.58750513,90.70944809,90.16499833,,,90.65422218,86.14399826,,,,,,,,,,,,,,,,,,,89.07735066,,,,,,,,95.43778017,98.7947538,98.66002715,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,74.68331423,87.7518329,73.93439597,65.07776483,57.86694301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,58.77107594,67.51771891,65.44543957,66.42114533,62.55798255,61.03220481,53.16826452,45.97478293,41.19750304,42.23113742,42.41775033,30.54656056,30.53483646,32.32123253,31.79548084,32.62956815,32.5469185,29.8212741,25.7562224,26.51415904,29.34705723,33.12033548,30.43776584,28.1705763,31.57065027,30.0539208,24.61840563,30.52595299,29.50736454,30.49515829,33.53380147,29.76407201,29.45516661,29.55722086,29.60769571,27.06638318,27.39734568,27.8951456,21.7643765,23.77840624,24.00607799,22.03480822,19.963697,21.97307615,20.28678973,19.96197697,19.29676303,22.68420074,20.15926712,18.46659596,17.12801697,17.78855914,17.43173266,20.79945926,22.71436095,19.77617748,18.00126799
Grenada,GRD,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,96.09718335,95.40004318,96.83295341,92.2331548,,,,95.5064591,95.45416263,97.04011581,96.65051806,92.11400542,87.63520616,80.2965776,77.43160971,,80.2101295,84.11976226,84.87778964,86.99003358,78.45815312,55.83455274,85.18354142,35.39893656,48.77715182,75.49457343,76.3074699,81.41938221,80.3093286,73.70434051,43.14429236,58.40892338,,,,,,,,,,
Greenland,GRL,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,47.34787727,52.49173096,54.94306109,55.50307795,66.69402916,70.56682964,60.95527174,64.34758931,60.48331645,77.44839958,81.07661627,83.34357741,78.61490877,77.98281391,96.07083758,95.31749195,94.68983758,92.53458228,,95.0709528,91.05725573,91.80861345,93.87885925,94.62299908,95.51452792,88.9611904,91.46467254,93.28089423,90.71754409,87.4107472,84.17889801,73.76121055,77.61639653,78.70208364,87.73299133,91.26900359,93.18226256,84.20221342,91.91317931,92.77575618,88.63373839,89.97993882,92.34401914
Guatemala,GTM,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,64.4384482,61.83874332,58.98910094,55.28598928,55.69298569,58.65492657,59.80092583,57.66909931,58.0989617,56.14865719,58.46796178,60.01982688,64.72859845,61.10407878,52.11823095,53.44612693,54.03949512,57.99994111,59.95626619,57.84965349,62.27510056,74.93276827,67.91887766,67.34380184,66.05796477,66.86382989,64.18849453,62.61764157,62.81019416,62.03408107,65.17600477,60.55074984,61.13413897,60.78464125,57.66989021,56.17819144,51.19876226,48.19096432,47.01777356,45.2300492,33.82162934,49.80677704,37.32795836,37.67391789,44.29919646,42.06716826,40.6343221,44.19776275,43.8585608,42.4042528,42.82788272,45.00853659,47.67975874,
Guam,GUM,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
