id,cuisine
2277,italian
2278,italian
2279,jamaican
2280,italian
2281,chinese
2282,greek
2283,chinese
2284,thai
2285,indian
2286,indian
2287,indian
2288,brazilian
2289,chinese
2290,thai
2291,chinese
2292,italian
2293,southern_us
2294,jamaican
2295,chinese
2296,mexican
2297,italian
2298,indian
2299,mexican
2300,japanese
2301,thai
2302,southern_us
2303,russian
2304,italian
2305,italian
2306,southern_us
2307,chinese
2308,italian
2309,irish
2310,mexican
2311,filipino
2312,thai
2313,french
2314,italian
2315,italian
2316,southern_us
2317,mexican
2318,italian
2319,british
2320,chinese
2321,italian
2322,italian
2323,italian
2324,british
2325,greek
2326,filipino
2327,indian
2328,mexican
2329,irish
2330,italian
2331,french
2332,french
2333,mexican
2334,italian
2335,mexican
2336,japanese
2337,mexican
2338,british
2339,thai
2340,chinese
2341,mexican
2342,mexican
2343,filipino
2344,indian
2345,mexican
2346,mexican
2347,british
2348,british
2349,italian
2350,chinese
2351,indian
2352,chinese
2353,italian
2354,mexican
2355,mexican
2356,chinese
2357,greek
2358,french
2359,southern_us
2360,southern_us
2361,british
2362,italian
2363,italian
2364,chinese
2365,greek
2366,mexican
2367,irish
2368,british
2369,filipino
2370,southern_us
2371,italian
2372,chinese
2373,british
2374,chinese
2375,chinese
2376,thai
2377,thai
2378,southern_us
2379,italian
2380,italian
2381,french
2382,indian
2383,italian
2384,italian
2385,russian
2386,filipino
2387,indian
2388,mexican
2389,thai
2390,british
2391,chinese
2392,filipino
2393,thai
2394,chinese
2395,italian
2396,italian
2397,thai
2398,southern_us
2399,italian
2400,british
2401,italian
2402,italian
2403,irish
2404,mexican
2405,mexican
2406,italian
2407,southern_us
2408,moroccan
2409,spanish
2410,mexican
2411,chinese
2412,greek
2413,chinese
2414,british
2415,italian
2416,italian
2417,italian
2418,mexican
2419,french
2420,cajun_creole
2421,british
2422,italian
2423,indian
2424,jamaican
2425,thai
2426,chinese
2427,chinese
2428,chinese
2429,southern_us
2430,chinese
2431,moroccan
2432,korean
2433,italian
2434,southern_us
2435,italian
2436,spanish
2437,moroccan
2438,italian
2439,italian
2440,moroccan
2441,southern_us
2442,italian
2443,italian
2444,italian
2445,mexican
2446,southern_us
2447,filipino
2448,southern_us
2449,french
2450,italian
2451,mexican
2452,french
2453,moroccan
2454,mexican
2455,french
2456,jamaican
2457,southern_us
2458,southern_us
2459,brazilian
2460,italian
2461,british
2462,chinese
2463,indian
2464,jamaican
2465,mexican
2466,mexican
2467,chinese
2468,irish
2469,mexican
2470,italian
2471,mexican
2472,italian
2473,italian
2474,southern_us
2475,jamaican
2476,chinese
2477,italian
2478,italian
2479,mexican
2480,british
2481,italian
2482,italian
2483,indian
2484,filipino
2485,greek
2486,mexican
2487,british
2488,russian
2489,chinese
2490,mexican
2491,italian
2492,chinese
2493,japanese
2494,mexican
2495,italian
2496,spanish
2497,irish
2498,french
2499,italian
2500,jamaican
2501,italian
2502,southern_us
2503,filipino
2504,russian
2505,chinese
2506,jamaican
2507,british
2508,chinese
2509,thai
2510,italian
2511,british
2512,southern_us
2513,mexican
2514,italian
2515,british
2516,southern_us
2517,korean
2518,southern_us
2519,italian
2520,southern_us
2521,british
2522,italian
2523,italian
2524,mexican
2525,italian
2526,chinese
2527,italian
2528,southern_us
2529,british
2530,filipino
2531,indian
2532,british
2533,italian
2534,italian
2535,british
2536,brazilian
2537,cajun_creole
2538,indian
2539,british
2540,indian
2541,mexican
2542,italian
2543,chinese
2544,chinese
2545,italian
2546,indian
2547,italian
2548,southern_us
2549,vietnamese
2550,mexican
2551,mexican
2552,mexican
2553,mexican
2554,spanish
2555,italian
2556,italian
2557,italian
2558,italian
2559,indian
2560,italian
2561,southern_us
2562,chinese
2563,italian
2564,chinese
2565,indian
2566,mexican
2567,italian
2568,italian
2569,italian
2570,indian
2571,chinese
2572,french
2573,italian
2574,chinese
2575,italian
2576,southern_us
2577,filipino
2578,mexican
2579,russian
2580,spanish
2581,southern_us
2582,chinese
2583,chinese
2584,greek
2585,mexican
2586,british
2587,indian
2588,indian
2589,filipino
2590,mexican
2591,italian
2592,italian
2593,italian
2594,filipino
2595,irish
2596,filipino
2597,italian
2598,southern_us
2599,thai
2600,italian
2601,mexican
2602,chinese
2603,italian
2604,chinese
2605,italian
2606,thai
2607,vietnamese
2608,cajun_creole
2609,southern_us
2610,thai
2611,mexican
2612,russian
2613,mexican
2614,filipino
2615,chinese
2616,italian
2617,french
2618,jamaican
2619,italian
2620,russian
2621,italian
2622,mexican
2623,cajun_creole
2624,french
2625,thai
2626,greek
2627,greek
2628,british
2629,chinese
2630,italian
2631,french
2632,italian
2633,italian
2634,filipino
2635,chinese
2636,indian
2637,southern_us
2638,french
2639,mexican
2640,filipino
2641,filipino
2642,mexican
2643,greek
2644,southern_us
2645,moroccan
2646,italian
2647,thai
2648,mexican
2649,mexican
2650,italian
2651,italian
2652,chinese
2653,mexican
2654,chinese
2655,vietnamese
2656,moroccan
2657,greek
2658,thai
2659,southern_us
2660,filipino
2661,italian
2662,southern_us
2663,italian
2664,moroccan
2665,italian
2666,filipino
2667,italian
2668,filipino
2669,french
2670,filipino
2671,southern_us
2672,chinese
2673,filipino
2674,chinese
2675,filipino
2676,italian
2677,italian
2678,chinese
2679,italian
2680,japanese
2681,italian
2682,chinese
2683,greek
2684,irish
2685,chinese
2686,italian
2687,moroccan
2688,greek
2689,indian
2690,italian
2691,indian
2692,greek
2693,italian
2694,southern_us
2695,mexican
2696,italian
2697,french
2698,british
2699,moroccan
2700,italian
2701,italian
2702,cajun_creole
2703,japanese
2704,chinese
2705,moroccan
2706,italian
2707,british
2708,chinese
2709,russian
2710,italian
2711,southern_us
2712,french
2713,irish
2714,indian
2715,french
2716,italian
2717,chinese
2718,italian
2719,greek
2720,italian
2721,chinese
2722,italian
2723,british
2724,chinese
2725,korean
2726,filipino
2727,chinese
2728,mexican
2729,irish
2730,french
2731,korean
2732,southern_us
2733,moroccan
2734,chinese
2735,chinese
2736,italian
2737,irish
2738,mexican
2739,filipino
2740,chinese
2741,thai
2742,italian
2743,french
2744,southern_us
2745,moroccan
2746,japanese
2747,southern_us
2748,southern_us
2749,southern_us
2750,italian
2751,chinese
2752,greek
2753,southern_us
2754,british
2755,italian
2756,mexican
2757,irish
2758,japanese
2759,mexican
2760,southern_us
2761,southern_us
2762,cajun_creole
2763,italian
2764,italian
2765,italian
2766,chinese
2767,british
2768,italian
2769,southern_us
2770,italian
2771,french
2772,thai
2773,korean
2774,southern_us
2775,filipino
2776,jamaican
2777,southern_us
2778,indian
2779,italian
2780,italian
2781,mexican
2782,british
2783,southern_us
2784,italian
2785,brazilian
2786,british
2787,mexican
2788,brazilian
2789,southern_us
2790,chinese
2791,jamaican
2792,chinese
2793,italian
2794,greek
2795,chinese
2796,southern_us
2797,british
2798,mexican
2799,italian
2800,mexican
2801,greek
2802,indian
2803,chinese
2804,chinese
2805,chinese
2806,indian
2807,russian
2808,chinese
2809,mexican
2810,chinese
2811,british
2812,southern_us
2813,chinese
2814,french
2815,greek
2816,filipino
2817,thai
2818,british
2819,french
2820,mexican
2821,mexican
2822,mexican
2823,southern_us
2824,french
2825,brazilian
2826,italian
2827,filipino
2828,indian
2829,greek
2830,southern_us
2831,mexican
2832,british
2833,chinese
2834,british
2835,chinese
2836,greek
2837,chinese
2838,southern_us
2839,italian
2840,chinese
2841,mexican
2842,italian
2843,russian
2844,southern_us
2845,italian
2846,indian
2847,mexican
2848,southern_us
2849,mexican
2850,southern_us
2851,thai
2852,british
2853,southern_us
2854,greek
2855,chinese
2856,greek
2857,chinese
2858,thai
2859,italian
2860,filipino
2861,thai
2862,filipino
2863,spanish
2864,mexican
2865,italian
2866,southern_us
2867,brazilian
2868,italian
2869,chinese
2870,italian
2871,mexican
2872,southern_us
2873,italian
2874,filipino
2875,italian
2876,italian
2877,chinese
2878,indian
2879,italian
2880,filipino
2881,irish
2882,southern_us
2883,italian
2884,cajun_creole
2885,chinese
2886,indian
2887,italian
2888,italian
2889,greek
2890,filipino
2891,greek
2892,italian
2893,british
2894,filipino
2895,chinese
2896,chinese
2897,italian
2898,southern_us
2899,italian
2900,mexican
2901,italian
2902,italian
2903,filipino
2904,chinese
2905,chinese
2906,italian
2907,chinese
2908,chinese
2909,mexican
2910,jamaican
2911,chinese
2912,southern_us
2913,indian
2914,southern_us
2915,italian
2916,filipino
2917,mexican
2918,greek
2919,jamaican
2920,moroccan
2921,indian
2922,korean
2923,british
2924,vietnamese
2925,chinese
2926,italian
2927,italian
2928,chinese
2929,jamaican
2930,southern_us
2931,british
2932,italian
2933,indian
2934,mexican
2935,italian
2936,mexican
2937,southern_us
2938,french
2939,jamaican
2940,italian
2941,chinese
2942,southern_us
2943,filipino
2944,filipino
2945,russian
2946,italian
2947,thai
2948,mexican
2949,jamaican
2950,british
2951,korean
2952,thai
2953,greek
2954,greek
2955,italian
2956,french
2957,italian
2958,british
2959,filipino
2960,southern_us
2961,filipino
2962,spanish
2963,indian
2964,greek
2965,italian
2966,italian
2967,greek
2968,mexican
2969,moroccan
2970,thai
2971,italian
2972,chinese
2973,italian
2974,italian
2975,british
2976,chinese
2977,italian
2978,italian
2979,italian
2980,brazilian
2981,southern_us
2982,mexican
2983,italian
2984,greek
2985,chinese
2986,italian
2987,mexican
2988,greek
2989,thai
2990,cajun_creole
2991,southern_us
2992,italian
2993,southern_us
2994,chinese
2995,southern_us
2996,chinese
2997,mexican
2998,chinese
2999,mexican
3000,italian
3001,mexican
3002,chinese
3003,indian
3004,mexican
3005,filipino
3006,southern_us
3007,italian
3008,italian
3009,jamaican
3010,greek
3011,british
3012,korean
3013,southern_us
3014,jamaican
3015,british
3016,southern_us
3017,italian
3018,mexican
3019,italian
3020,mexican
3021,italian
3022,chinese
3023,italian
3024,southern_us
3025,italian
3026,italian
3027,mexican
3028,thai
3029,french
3030,italian
3031,british
3032,chinese
3033,southern_us
3034,thai
3035,southern_us
3036,southern_us
3037,chinese
3038,chinese
3039,mexican
3040,filipino
3041,irish
3042,mexican
3043,mexican
3044,southern_us
3045,chinese
3046,southern_us
3047,british
3048,spanish
3049,italian
3050,moroccan
3051,southern_us
3052,chinese
3053,mexican
3054,italian
3055,chinese
3056,italian
3057,chinese
3058,british
3059,italian
3060,southern_us
3061,italian
3062,mexican
3063,italian
3064,southern_us
3065,italian
3066,mexican
3067,southern_us
3068,french
3069,mexican
3070,thai
3071,mexican
3072,vietnamese
3073,thai
3074,brazilian
3075,italian
3076,italian
3077,greek
3078,italian
3079,mexican
3080,thai
3081,filipino
3082,indian
3083,japanese
3084,filipino
3085,greek
3086,southern_us
3087,italian
3088,mexican
3089,chinese
3090,italian
3091,southern_us
3092,southern_us
3093,cajun_creole
3094,italian
3095,jamaican
3096,chinese
3097,italian
3098,chinese
3099,chinese
3100,italian
3101,italian
3102,chinese
3103,chinese
3104,southern_us
3105,southern_us
3106,chinese
3107,vietnamese
3108,filipino
3109,italian
3110,chinese
3111,filipino
3112,mexican
3113,greek
3114,southern_us
3115,mexican
3116,moroccan
3117,chinese
3118,thai
3119,greek
3120,italian
3121,jamaican
3122,british
3123,italian
3124,jamaican
3125,thai
3126,thai
3127,italian
3128,italian
3129,mexican
3130,indian
3131,brazilian
3132,southern_us
3133,italian
3134,korean
3135,southern_us
3136,indian
3137,indian
3138,brazilian
3139,filipino
3140,italian
3141,southern_us
3142,irish
3143,russian
3144,italian
3145,filipino
3146,southern_us
3147,indian
3148,italian
3149,chinese
3150,korean
3151,southern_us
3152,mexican
3153,thai
3154,moroccan
3155,chinese
3156,thai
3157,italian
3158,chinese
3159,mexican
3160,moroccan
3161,british
3162,irish
3163,southern_us
3164,french
3165,italian
3166,filipino
3167,southern_us
3168,italian
3169,indian
3170,italian
3171,filipino
3172,italian
3173,greek
3174,japanese
3175,italian
3176,italian
3177,southern_us
3178,cajun_creole
3179,mexican
3180,southern_us
3181,greek
3182,british
3183,russian
3184,italian
3185,british
3186,irish
3187,chinese
3188,indian
3189,italian
3190,brazilian
3191,filipino
3192,chinese
3193,indian
3194,italian
3195,italian
3196,indian
3197,chinese
3198,japanese
3199,italian
3200,jamaican
3201,indian
3202,japanese
3203,thai
3204,moroccan
3205,filipino
3206,southern_us
3207,greek
3208,filipino
3209,mexican
3210,mexican
3211,moroccan
3212,korean
3213,southern_us
3214,mexican
3215,indian
3216,chinese
3217,italian
3218,jamaican
3219,italian
3220,italian
3221,italian
3222,russian
3223,chinese
3224,italian
3225,italian
3226,chinese
3227,thai
3228,filipino
3229,chinese
3230,italian
3231,indian
3232,french
3233,moroccan
3234,italian
3235,southern_us
3236,italian
3237,italian
3238,filipino
3239,italian
3240,mexican
3241,chinese
3242,italian
3243,mexican
3244,italian
3245,brazilian
3246,chinese
3247,british
3248,chinese
3249,southern_us
3250,mexican
3251,mexican
3252,mexican
3253,chinese
3254,greek
3255,jamaican
3256,irish
3257,chinese
3258,indian
3259,jamaican
3260,british
3261,southern_us
3262,mexican
3263,indian
3264,italian
3265,italian
3266,chinese
3267,british
3268,filipino
3269,mexican
3270,italian
3271,greek
3272,french
3273,cajun_creole
3274,italian
3275,southern_us
3276,italian
3277,chinese
3278,mexican
3279,mexican
3280,filipino
3281,italian
3282,italian
3283,jamaican
3284,korean
3285,filipino
3286,french
3287,italian
3288,filipino
3289,french
3290,italian
3291,chinese
3292,chinese
3293,italian
3294,italian
3295,mexican
3296,indian
3297,greek
3298,italian
3299,chinese
3300,chinese
3301,italian
3302,italian
3303,chinese
3304,russian
3305,southern_us
3306,italian
3307,filipino
3308,southern_us
3309,italian
3310,mexican
3311,southern_us
3312,mexican
3313,italian
3314,mexican
3315,cajun_creole
3316,greek
3317,thai
3318,russian
3319,filipino
3320,korean
3321,mexican
3322,japanese
3323,chinese
3324,southern_us
3325,greek
3326,italian
3327,indian
3328,mexican
3329,chinese
3330,spanish
3331,southern_us
3332,vietnamese
3333,mexican
3334,moroccan
3335,southern_us
3336,italian
3337,indian
3338,italian
3339,korean
3340,thai
3341,thai
3342,british
3343,indian
3344,filipino
3345,indian
3346,mexican
3347,indian
3348,chinese
3349,greek
3350,italian
3351,british
3352,italian
3353,mexican
3354,indian
3355,russian
3356,italian
3357,chinese
3358,italian
3359,russian
3360,british
3361,filipino
3362,mexican
3363,irish
3364,thai
3365,indian
3366,filipino
3367,irish
3368,british
3369,mexican
3370,southern_us
3371,mexican
3372,filipino
3373,italian
3374,irish
3375,chinese
3376,chinese
3377,moroccan
3378,indian
3379,brazilian
3380,filipino
3381,indian
3382,filipino
3383,brazilian
3384,jamaican
3385,italian
3386,filipino
3387,chinese
3388,filipino
3389,indian
3390,jamaican
3391,mexican
3392,mexican
3393,moroccan
3394,italian
3395,italian
3396,filipino
3397,thai
3398,british
3399,british
3400,indian
3401,italian
3402,italian
3403,chinese
3404,french
3405,irish
3406,thai
3407,french
3408,chinese
3409,southern_us
3410,italian
3411,mexican
3412,moroccan
3413,indian
3414,greek
3415,chinese
3416,filipino
3417,chinese
3418,british
3419,mexican
3420,mexican
3421,southern_us
3422,filipino
3423,jamaican
3424,irish
3425,indian
3426,southern_us
3427,italian
3428,greek
3429,italian
3430,italian
3431,irish
3432,russian
3433,filipino
3434,mexican
3435,british
3436,indian
3437,italian
3438,thai
3439,vietnamese
3440,british
3441,chinese
3442,british
3443,italian
3444,southern_us
3445,cajun_creole
3446,french
3447,filipino
3448,indian
3449,indian
3450,southern_us
3451,french
3452,chinese
3453,greek
3454,french
3455,southern_us
3456,thai
3457,british
3458,italian
3459,thai
3460,chinese
3461,southern_us
3462,brazilian
3463,southern_us
3464,moroccan
3465,italian
3466,italian
3467,southern_us
3468,mexican
3469,indian
3470,greek
3471,jamaican
3472,japanese
3473,irish
3474,southern_us
3475,italian
3476,mexican
3477,russian
3478,cajun_creole
3479,filipino
3480,indian
3481,italian
3482,mexican
3483,indian
3484,italian
3485,southern_us
3486,italian
3487,spanish
3488,italian
3489,thai
3490,italian
3491,southern_us
3492,italian
3493,southern_us
3494,moroccan
3495,filipino
3496,cajun_creole
3497,italian
3498,cajun_creole
3499,spanish
3500,mexican
3501,spanish
3502,southern_us
3503,southern_us
3504,southern_us
3505,filipino
3506,mexican
3507,italian
3508,british
3509,southern_us
3510,italian
3511,british
3512,mexican
3513,chinese
3514,italian
3515,southern_us
3516,filipino
3517,italian
3518,chinese
3519,greek
3520,chinese
3521,french
3522,italian
3523,italian
3524,southern_us
3525,italian
3526,italian
3527,indian
3528,southern_us
3529,japanese
3530,moroccan
3531,thai
3532,mexican
3533,italian
3534,italian
3535,mexican
3536,indian
3537,korean
3538,jamaican
3539,italian
3540,southern_us
3541,southern_us
3542,southern_us
3543,italian
3544,southern_us
3545,italian
3546,italian
3547,greek
3548,mexican
3549,italian
3550,chinese
3551,indian
3552,southern_us
3553,italian
3554,indian
3555,russian
3556,mexican
3557,italian
3558,indian
3559,moroccan
3560,filipino
3561,italian
3562,thai
3563,british
3564,southern_us
3565,chinese
3566,thai
3567,indian
3568,indian
3569,mexican
3570,greek
3571,cajun_creole
3572,indian
3573,italian
3574,cajun_creole
3575,mexican
3576,chinese
3577,japanese
3578,italian
3579,chinese
3580,italian
3581,chinese
3582,chinese
3583,cajun_creole
3584,chinese
3585,greek
3586,british
3587,mexican
3588,russian
3589,jamaican
3590,thai
3591,indian
3592,greek
3593,british
3594,italian
3595,filipino
3596,greek
3597,brazilian
3598,italian
3599,french
3600,greek
3601,indian
3602,greek
3603,thai
3604,filipino
3605,mexican
3606,british
3607,indian
3608,greek
3609,italian
3610,filipino
3611,southern_us
3612,italian
3613,italian
3614,italian
3615,italian
3616,italian
3617,italian
3618,chinese
3619,mexican
3620,italian
3621,mexican
3622,southern_us
3623,southern_us
3624,chinese
3625,russian
3626,brazilian
3627,southern_us
3628,spanish
3629,jamaican
3630,french
3631,filipino
3632,southern_us
3633,italian
3634,brazilian
3635,italian
3636,thai
3637,southern_us
3638,southern_us
3639,filipino
3640,moroccan
3641,mexican
3642,french
3643,italian
3644,british
3645,chinese
3646,italian
3647,chinese
3648,southern_us
3649,indian
3650,russian
3651,chinese
3652,jamaican
3653,irish
3654,southern_us
3655,italian
3656,british
3657,greek
3658,southern_us
3659,italian
3660,mexican
3661,southern_us
3662,mexican
3663,italian
3664,russian
3665,greek
3666,italian
3667,indian
3668,chinese
3669,russian
3670,indian
3671,southern_us
3672,italian
3673,french
3674,italian
3675,italian
3676,southern_us
3677,italian
3678,southern_us
3679,chinese
3680,brazilian
3681,moroccan
3682,southern_us
3683,british
3684,italian
3685,italian
3686,indian
3687,italian
3688,british
3689,indian
3690,thai
3691,italian
3692,indian
3693,brazilian
3694,indian
3695,indian
3696,french
3697,irish
3698,british
3699,indian
3700,moroccan
3701,mexican
3702,southern_us
3703,italian
3704,filipino
3705,southern_us
3706,italian
3707,british
3708,filipino
3709,italian
3710,mexican
3711,thai
3712,filipino
3713,french
3714,italian
3715,italian
3716,japanese
3717,french
3718,russian
3719,cajun_creole
3720,chinese
3721,japanese
3722,italian
3723,indian
3724,chinese
3725,italian
3726,italian
3727,thai
3728,mexican
3729,italian
3730,italian
3731,italian
3732,italian
3733,thai
3734,mexican
3735,mexican
3736,italian
3737,southern_us
3738,mexican
3739,brazilian
3740,thai
3741,italian
3742,brazilian
3743,british
3744,jamaican
3745,southern_us
3746,greek
3747,filipino
3748,french
3749,cajun_creole
3750,mexican
3751,japanese
3752,italian
3753,british
3754,italian
3755,indian
3756,indian
3757,indian
3758,greek
3759,italian
3760,mexican
3761,jamaican
3762,italian
3763,southern_us
3764,thai
3765,southern_us
3766,french
3767,thai
3768,greek
3769,italian
3770,chinese
3771,chinese
3772,mexican
3773,italian
3774,indian
3775,greek
3776,mexican
3777,italian
3778,filipino
3779,southern_us
3780,moroccan
3781,british
3782,mexican
3783,mexican
3784,jamaican
3785,british
3786,mexican
3787,french
3788,italian
3789,italian
3790,british
3791,chinese
3792,chinese
3793,italian
3794,filipino
3795,filipino
3796,southern_us
3797,thai
3798,british
3799,moroccan
3800,filipino
3801,greek
3802,chinese
3803,italian
3804,indian
3805,thai
3806,indian
3807,southern_us
3808,southern_us
3809,southern_us
3810,southern_us
3811,moroccan
3812,chinese
3813,indian
3814,british
3815,indian
3816,filipino
3817,greek
3818,korean
3819,filipino
3820,mexican
3821,russian
3822,italian
3823,southern_us
3824,moroccan
3825,italian
3826,greek
3827,chinese
3828,filipino
3829,indian
3830,russian
3831,italian
3832,italian
3833,italian
3834,irish
3835,southern_us
3836,southern_us
3837,mexican
3838,italian
3839,italian
3840,mexican
3841,thai
3842,japanese
3843,italian
3844,chinese
3845,chinese
3846,chinese
3847,french
3848,southern_us
3849,thai
3850,thai
3851,indian
3852,brazilian
3853,greek
3854,vietnamese
3855,french
3856,mexican
3857,italian
3858,greek
3859,italian
3860,chinese
3861,chinese
3862,southern_us
3863,southern_us
3864,southern_us
3865,southern_us
3866,jamaican
3867,indian
3868,moroccan
3869,british
3870,british
3871,italian
3872,italian
3873,greek
3874,italian
3875,italian
3876,indian
3877,italian
3878,chinese
3879,italian
3880,italian
3881,mexican
3882,korean
3883,spanish
3884,southern_us
3885,greek
3886,italian
3887,italian
3888,filipino
3889,chinese
3890,italian
3891,korean
3892,british
3893,brazilian
3894,british
3895,japanese
3896,italian
3897,southern_us
3898,french
3899,italian
3900,chinese
3901,italian
3902,filipino
3903,indian
3904,mexican
3905,italian
3906,italian
3907,italian
3908,mexican
3909,southern_us
3910,italian
3911,italian
3912,italian
3913,southern_us
3914,filipino
3915,indian
3916,irish
3917,japanese
3918,mexican
3919,italian
3920,spanish
3921,italian
3922,mexican
3923,italian
3924,italian
3925,italian
3926,jamaican
3927,mexican
3928,chinese
3929,filipino
3930,brazilian
3931,southern_us
3932,italian
3933,british
3934,italian
3935,italian
3936,jamaican
3937,italian
3938,chinese
3939,chinese
3940,thai
3941,moroccan
3942,french
3943,southern_us
3944,greek
3945,southern_us
3946,thai
3947,greek
3948,italian
3949,indian
3950,french
3951,italian
3952,chinese
3953,british
3954,southern_us
3955,russian
3956,italian
3957,southern_us
3958,chinese
3959,southern_us
3960,chinese
3961,italian
3962,southern_us
3963,chinese
3964,mexican
3965,indian
3966,filipino
3967,filipino
3968,southern_us
3969,spanish
3970,spanish
3971,italian
3972,chinese
3973,mexican
3974,italian
3975,irish
3976,british
3977,chinese
3978,italian
3979,chinese
3980,mexican
3981,filipino
3982,moroccan
3983,italian
3984,french
3985,moroccan
3986,chinese
3987,mexican
3988,korean
3989,italian
3990,italian
3991,chinese
3992,irish
3993,italian
3994,greek
3995,italian
3996,moroccan
3997,mexican
3998,chinese
3999,mexican
4000,indian
4001,mexican
4002,indian
4003,italian
4004,italian
4005,korean
4006,spanish
4007,spanish
4008,british
4009,french
4010,italian
4011,italian
4012,jamaican
4013,southern_us
4014,southern_us
4015,moroccan
4016,italian
4017,mexican
4018,mexican
4019,filipino
4020,southern_us
4021,british
4022,japanese
4023,british
4024,thai
4025,british
4026,moroccan
4027,chinese
4028,jamaican
4029,chinese
4030,indian
4031,japanese
4032,chinese
4033,mexican
4034,mexican
4035,greek
4036,spanish
4037,indian
4038,southern_us
4039,italian
4040,italian
4041,thai
4042,irish
4043,thai
4044,jamaican
4045,moroccan
4046,southern_us
4047,italian
4048,thai
4049,chinese
4050,indian
4051,indian
4052,thai
4053,moroccan
4054,italian
4055,chinese
4056,italian
4057,italian
4058,mexican
4059,british
4060,italian
4061,thai
4062,french
4063,indian
4064,moroccan
4065,indian
4066,mexican
4067,southern_us
4068,italian
4069,southern_us
4070,british
4071,indian
4072,mexican
4073,indian
4074,greek
4075,indian
4076,british
4077,indian
4078,jamaican
4079,italian
4080,indian
4081,british
4082,southern_us
4083,british
4084,greek
4085,russian
4086,cajun_creole
4087,thai
4088,indian
4089,italian
4090,southern_us
4091,greek
4092,british
4093,southern_us
4094,moroccan
4095,southern_us
4096,mexican
4097,japanese
4098,southern_us
4099,greek
4100,italian
4101,italian
4102,french
4103,chinese
4104,chinese
4105,greek
4106,chinese
4107,indian
4108,spanish
4109,british
4110,italian
4111,italian
4112,southern_us
4113,greek
4114,filipino
4115,greek
4116,indian
4117,thai
4118,thai
4119,spanish
4120,chinese
4121,irish
4122,chinese
4123,thai
4124,british
4125,british
4126,italian
4127,chinese
4128,mexican
4129,southern_us
4130,chinese
4131,mexican
4132,southern_us
4133,japanese
4134,greek
4135,mexican
4136,italian
4137,italian
4138,filipino
4139,mexican
4140,filipino
4141,filipino
4142,mexican
4143,greek
4144,italian
4145,cajun_creole
4146,mexican
4147,italian
4148,japanese
4149,mexican
4150,thai
4151,british
4152,british
4153,jamaican
4154,chinese
4155,indian
4156,thai
4157,brazilian
4158,southern_us
4159,chinese
4160,italian
4161,filipino
4162,greek
4163,italian
4164,greek
4165,british
4166,italian
4167,italian
4168,indian
4169,korean
4170,indian
4171,chinese
4172,chinese
4173,italian
4174,greek
4175,italian
4176,greek
4177,mexican
4178,chinese
4179,russian
4180,indian
4181,italian
4182,jamaican
4183,moroccan
4184,greek
4185,moroccan
4186,indian
4187,mexican
4188,southern_us
4189,russian
4190,british
4191,mexican
4192,mexican
4193,italian
4194,italian
4195,southern_us
4196,french
4197,brazilian
4198,british
4199,italian
4200,irish
4201,southern_us
4202,british
4203,filipino
4204,italian
4205,southern_us
4206,moroccan
4207,italian
4208,italian
4209,mexican
4210,southern_us
4211,italian
4212,italian
4213,italian
4214,greek
4215,filipino
4216,greek
4217,indian
4218,japanese
4219,italian
4220,moroccan
4221,italian
4222,italian
4223,southern_us
4224,chinese
4225,southern_us
4226,french
4227,russian
4228,indian
4229,italian
4230,brazilian
4231,japanese
4232,greek
4233,korean
4234,italian
4235,korean
4236,southern_us
4237,italian
4238,brazilian
4239,korean
4240,jamaican
4241,brazilian
4242,moroccan
4243,chinese
4244,southern_us
4245,vietnamese
4246,filipino
4247,greek
4248,french
4249,filipino
4250,japanese
4251,british
4252,filipino
4253,indian
4254,filipino
4255,italian
4256,italian
4257,greek
4258,moroccan
4259,italian
4260,mexican
4261,greek
4262,thai
4263,greek
4264,mexican
4265,italian
4266,chinese
4267,italian
4268,filipino
4269,greek
4270,southern_us
4271,mexican
4272,filipino
4273,french
4274,italian
4275,chinese
4276,italian
4277,thai
4278,filipino
4279,italian
4280,chinese
4281,southern_us
4282,chinese
4283,filipino
4284,chinese
4285,chinese
4286,southern_us
4287,indian
4288,southern_us
4289,moroccan
4290,indian
4291,british
4292,moroccan
4293,indian
4294,indian
4295,british
4296,italian
4297,jamaican
4298,indian
4299,moroccan
4300,filipino
4301,chinese
4302,korean
4303,chinese
4304,chinese
4305,italian
4306,french
4307,chinese
4308,filipino
4309,indian
4310,filipino
4311,japanese
4312,british
4313,southern_us
4314,cajun_creole
4315,jamaican
4316,chinese
4317,southern_us
4318,chinese
4319,thai
4320,jamaican
4321,irish
4322,italian
4323,indian
4324,japanese
4325,chinese
4326,cajun_creole
4327,italian
4328,indian
4329,southern_us
4330,chinese
4331,italian
4332,italian
4333,southern_us
4334,southern_us
4335,italian
4336,chinese
4337,indian
4338,chinese
4339,indian
4340,moroccan
4341,italian
4342,italian
4343,chinese
4344,filipino
4345,filipino
4346,italian
4347,italian
4348,filipino
4349,italian
4350,chinese
4351,french
4352,filipino
4353,chinese
4354,jamaican
4355,japanese
4356,italian
4357,british
4358,thai
4359,southern_us
4360,greek
4361,british
4362,indian
4363,mexican
4364,mexican
4365,italian
4366,mexican
4367,brazilian
4368,indian
4369,japanese
4370,greek
4371,british
4372,italian
4373,jamaican
4374,british
4375,cajun_creole
4376,mexican
4377,italian
4378,chinese
4379,italian
4380,filipino
4381,mexican
4382,indian
4383,filipino
4384,italian
4385,southern_us
4386,chinese
4387,british
4388,mexican
4389,italian
